,file_path,label
539,WW18_segment1_8_NonCanonical.wav,NonCanonical
540,WW18_segment1_90_NonCanonical.wav,NonCanonical
541,WW18_segment1_9_NonCanonical.wav,NonCanonical
542,WW18_segment3_0_ADS.wav,ADS
543,WW18_segment3_100_IDS.wav,IDS
544,WW18_segment3_101_LaughCry.wav,Other
545,WW18_segment3_102_IDS.wav,IDS
546,WW18_segment3_103_LaughCry.wav,Other
547,WW18_segment3_104_LaughCry.wav,Other
548,WW18_segment3_105_IDS.wav,IDS
549,WW18_segment3_106_LaughCry.wav,Other
550,WW18_segment3_107_IDS.wav,IDS
551,WW18_segment3_108_LaughCry.wav,Other
552,WW18_segment3_109_IDS.wav,IDS
553,WW18_segment3_10_NonCanonical.wav,NonCanonical
554,WW18_segment3_110_IDS.wav,IDS
555,WW18_segment3_111_IDS.wav,IDS
556,WW18_segment3_112_LaughCry.wav,Other
557,WW18_segment3_113_IDS.wav,IDS
558,WW18_segment3_114_NonCanonical.wav,NonCanonical
559,WW18_segment3_115_IDS.wav,IDS
560,WW18_segment3_116_LaughCry.wav,Other
561,WW18_segment3_117_IDS.wav,IDS
562,WW18_segment3_118_NonCanonical.wav,NonCanonical
563,WW18_segment3_119_IDS.wav,IDS
564,WW18_segment3_11_ADS.wav,ADS
565,WW18_segment3_120_LaughCry.wav,Other
566,WW18_segment3_121_IDS.wav,IDS
567,WW18_segment3_122_NonCanonical.wav,NonCanonical
568,WW18_segment3_123_ADS.wav,ADS
569,WW18_segment3_124_IDS.wav,IDS
570,WW18_segment3_125_IDS.wav,IDS
571,WW18_segment3_126_ADS.wav,ADS
572,WW18_segment3_127_NonCanonical.wav,NonCanonical
573,WW18_segment3_128_ADS.wav,ADS
574,WW18_segment3_129_NonCanonical.wav,NonCanonical
575,WW18_segment3_12_ADS.wav,ADS
576,WW18_segment3_130_ADS.wav,ADS
577,WW18_segment3_131_NonCanonical.wav,NonCanonical
578,WW18_segment3_132_ADS.wav,ADS
579,WW18_segment3_133_LaughCry.wav,Other
580,WW18_segment3_134_LaughCry.wav,Other
581,WW18_segment3_135_ADS.wav,ADS
582,WW18_segment3_136_ADS.wav,ADS
583,WW18_segment3_137_ADS.wav,ADS
584,WW18_segment3_138_ADS.wav,ADS
585,WW18_segment3_139_NonCanonical.wav,NonCanonical
586,WW18_segment3_13_ADS.wav,ADS
587,WW18_segment3_140_ADS.wav,ADS
588,WW18_segment3_141_ADS.wav,ADS
589,WW18_segment3_142_ADS.wav,ADS
590,WW18_segment3_143_ADS.wav,ADS
591,WW18_segment3_144_ADS.wav,ADS
592,WW18_segment3_145_ADS.wav,ADS
593,WW18_segment3_146_ADS.wav,ADS
594,WW18_segment3_147_ADS.wav,ADS
595,WW18_segment3_148_ADS.wav,ADS
596,WW18_segment3_149_IDS.wav,IDS
597,WW18_segment3_14_ADS.wav,ADS
598,WW18_segment3_150_ADS.wav,ADS
599,WW18_segment3_15_NonCanonical.wav,NonCanonical
600,WW18_segment3_16_ADS.wav,ADS
601,WW18_segment3_17_ADS.wav,ADS
602,WW18_segment3_18_ADS.wav,ADS
603,WW18_segment3_19_NonCanonical.wav,NonCanonical
604,WW18_segment3_1_ADS.wav,ADS
605,WW18_segment3_20_NonCanonical.wav,NonCanonical
606,WW18_segment3_21_ADS.wav,ADS
607,WW18_segment3_22_NonCanonical.wav,NonCanonical
608,WW18_segment3_23_ADS.wav,ADS
609,WW18_segment3_24_NonCanonical.wav,NonCanonical
610,WW18_segment3_25_ADS.wav,ADS
611,WW18_segment3_26_ADS.wav,ADS
612,WW18_segment3_27_LaughCry.wav,Other
613,WW18_segment3_28_NonCanonical.wav,NonCanonical
614,WW18_segment3_29_IDS.wav,IDS
615,WW18_segment3_2_NonCanonical.wav,NonCanonical
616,WW18_segment3_30_IDS.wav,IDS
617,WW18_segment3_31_NonCanonical.wav,NonCanonical
618,WW18_segment3_32_ADS.wav,ADS
619,WW18_segment3_33_ADS.wav,ADS
620,WW18_segment3_34_NonCanonical.wav,NonCanonical
621,WW18_segment3_35_ADS.wav,ADS
622,WW18_segment3_36_NonCanonical.wav,NonCanonical
623,WW18_segment3_37_ADS.wav,ADS
624,WW18_segment3_38_ADS.wav,ADS
625,WW18_segment3_39_ADS.wav,ADS
626,WW18_segment3_3_ADS.wav,ADS
627,WW18_segment3_40_NonCanonical.wav,NonCanonical
628,WW18_segment3_41_ADS.wav,ADS
629,WW18_segment3_42_ADS.wav,ADS
630,WW18_segment3_43_NonCanonical.wav,NonCanonical
631,WW18_segment3_44_ADS.wav,ADS
632,WW18_segment3_45_ADS.wav,ADS
633,WW18_segment3_46_NonCanonical.wav,NonCanonical
634,WW18_segment3_47_ADS.wav,ADS
635,WW18_segment3_48_ADS.wav,ADS
636,WW18_segment3_49_NonCanonical.wav,NonCanonical
637,WW18_segment3_4_ADS.wav,ADS
638,WW18_segment3_50_ADS.wav,ADS
639,WW18_segment3_51_ADS.wav,ADS
640,WW18_segment3_52_NonCanonical.wav,NonCanonical
641,WW18_segment3_53_ADS.wav,ADS
642,WW18_segment3_54_NonCanonical.wav,NonCanonical
643,WW18_segment3_55_ADS.wav,ADS
644,WW18_segment3_56_NonCanonical.wav,NonCanonical
645,WW18_segment3_57_ADS.wav,ADS
646,WW18_segment3_58_NonCanonical.wav,NonCanonical
647,WW18_segment3_59_ADS.wav,ADS
648,WW18_segment3_5_ADS.wav,ADS
649,WW18_segment3_60_ADS.wav,ADS
650,WW18_segment3_61_ADS.wav,ADS
651,WW18_segment3_62_ADS.wav,ADS
652,WW18_segment3_63_ADS.wav,ADS
653,WW18_segment3_64_ADS.wav,ADS
654,WW18_segment3_65_ADS.wav,ADS
655,WW18_segment3_66_ADS.wav,ADS
656,WW18_segment3_67_ADS.wav,ADS
657,WW18_segment3_68_ADS.wav,ADS
658,WW18_segment3_69_ADS.wav,ADS
659,WW18_segment3_6_ADS.wav,ADS
660,WW18_segment3_70_ADS.wav,ADS
661,WW18_segment3_71_ADS.wav,ADS
662,WW18_segment3_72_NonCanonical.wav,NonCanonical
663,WW18_segment3_73_ADS.wav,ADS
664,WW18_segment3_74_ADS.wav,ADS
665,WW18_segment3_75_NonCanonical.wav,NonCanonical
666,WW18_segment3_76_ADS.wav,ADS
667,WW18_segment3_77_ADS.wav,ADS
668,WW18_segment3_78_ADS.wav,ADS
669,WW18_segment3_79_ADS.wav,ADS
670,WW18_segment3_7_ADS.wav,ADS
671,WW18_segment3_80_ADS.wav,ADS
672,WW18_segment3_81_ADS.wav,ADS
673,WW18_segment3_82_ADS.wav,ADS
674,WW18_segment3_83_ADS.wav,ADS
675,WW18_segment3_84_ADS.wav,ADS
676,WW18_segment3_85_ADS.wav,ADS
677,WW18_segment3_86_IDS.wav,IDS
678,WW18_segment3_87_IDS.wav,IDS
679,WW18_segment3_88_NonCanonical.wav,NonCanonical
680,WW18_segment3_89_IDS.wav,IDS
681,WW18_segment3_8_ADS.wav,ADS
682,WW18_segment3_90_IDS.wav,IDS
683,WW18_segment3_91_IDS.wav,IDS
684,WW18_segment3_92_ADS.wav,ADS
685,WW18_segment3_93_IDS.wav,IDS
686,WW18_segment3_94_IDS.wav,IDS
687,WW18_segment3_95_IDS.wav,IDS
688,WW18_segment3_96_LaughCry.wav,Other
689,WW18_segment3_97_LaughCry.wav,Other
690,WW18_segment3_98_IDS.wav,IDS
691,WW18_segment3_99_NonCanonical.wav,NonCanonical
692,WW18_segment3_9_ADS.wav,ADS
693,WW25_segment1_0_IDS.wav,IDS
694,WW25_segment1_100_IDS.wav,IDS
695,WW25_segment1_101_NonCanonical.wav,NonCanonical
696,WW25_segment1_102_IDS.wav,IDS
697,WW25_segment1_103_IDS.wav,IDS
698,WW25_segment1_104_IDS.wav,IDS
699,WW25_segment1_105_IDS.wav,IDS
700,WW25_segment1_106_IDS.wav,IDS
701,WW25_segment1_107_IDS.wav,IDS
702,WW25_segment1_108_IDS.wav,IDS
703,WW25_segment1_109_IDS.wav,IDS
704,WW25_segment1_10_IDS.wav,IDS
705,WW25_segment1_110_IDS.wav,IDS
706,WW25_segment1_111_IDS.wav,IDS
707,WW25_segment1_112_NonCanonical.wav,NonCanonical
708,WW25_segment1_113_IDS.wav,IDS
709,WW25_segment1_114_IDS.wav,IDS
710,WW25_segment1_115_NonCanonical.wav,NonCanonical
711,WW25_segment1_116_IDS.wav,IDS
712,WW25_segment1_117_IDS.wav,IDS
713,WW25_segment1_118_IDS.wav,IDS
714,WW25_segment1_119_IDS.wav,IDS
715,WW25_segment1_11_Canonical.wav,Canonical
716,WW25_segment1_120_IDS.wav,IDS
717,WW25_segment1_121_IDS.wav,IDS
718,WW25_segment1_122_IDS.wav,IDS
719,WW25_segment1_123_IDS.wav,IDS
720,WW25_segment1_124_IDS.wav,IDS
721,WW25_segment1_125_IDS.wav,IDS
722,WW25_segment1_126_ADS.wav,ADS
723,WW25_segment1_127_IDS.wav,IDS
724,WW25_segment1_128_IDS.wav,IDS
725,WW25_segment1_129_IDS.wav,IDS
726,WW25_segment1_12_IDS.wav,IDS
727,WW25_segment1_130_IDS.wav,IDS
728,WW25_segment1_131_IDS.wav,IDS
729,WW25_segment1_132_IDS.wav,IDS
730,WW25_segment1_133_IDS.wav,IDS
731,WW25_segment1_134_IDS.wav,IDS
732,WW25_segment1_135_IDS.wav,IDS
733,WW25_segment1_136_NonCanonical.wav,NonCanonical
734,WW25_segment1_137_IDS.wav,IDS
735,WW25_segment1_138_NonCanonical.wav,NonCanonical
736,WW25_segment1_139_IDS.wav,IDS
737,WW25_segment1_13_Canonical.wav,Canonical
738,WW25_segment1_140_IDS.wav,IDS
739,WW25_segment1_141_IDS.wav,IDS
740,WW25_segment1_142_IDS.wav,IDS
741,WW25_segment1_143_IDS.wav,IDS
742,WW25_segment1_144_IDS.wav,IDS
743,WW25_segment1_145_IDS.wav,IDS
744,WW25_segment1_146_ADS.wav,ADS
745,WW25_segment1_147_IDS.wav,IDS
746,WW25_segment1_148_Canonical.wav,Canonical
747,WW25_segment1_149_IDS.wav,IDS
748,WW25_segment1_14_IDS.wav,IDS
749,WW25_segment1_150_IDS.wav,IDS
750,WW25_segment1_151_IDS.wav,IDS
751,WW25_segment1_152_NonCanonical.wav,NonCanonical
752,WW25_segment1_153_IDS.wav,IDS
753,WW25_segment1_154_IDS.wav,IDS
754,WW25_segment1_155_IDS.wav,IDS
755,WW25_segment1_156_Canonical.wav,Canonical
756,WW25_segment1_157_IDS.wav,IDS
757,WW25_segment1_158_IDS.wav,IDS
758,WW25_segment1_159_IDS.wav,IDS
759,WW25_segment1_15_IDS.wav,IDS
760,WW25_segment1_160_IDS.wav,IDS
761,WW25_segment1_161_IDS.wav,IDS
762,WW25_segment1_162_IDS.wav,IDS
763,WW25_segment1_163_IDS.wav,IDS
764,WW25_segment1_164_IDS.wav,IDS
765,WW25_segment1_165_IDS.wav,IDS
766,WW25_segment1_166_IDS.wav,IDS
767,WW25_segment1_167_IDS.wav,IDS
768,WW25_segment1_168_IDS.wav,IDS
769,WW25_segment1_169_IDS.wav,IDS
770,WW25_segment1_16_IDS.wav,IDS
771,WW25_segment1_170_NonCanonical.wav,NonCanonical
772,WW25_segment1_171_IDS.wav,IDS
773,WW25_segment1_172_ADS.wav,ADS
774,WW25_segment1_173_Unknown.wav,Unknown
775,WW25_segment1_174_Unknown.wav,Unknown
776,WW25_segment1_175_IDS.wav,IDS
777,WW25_segment1_176_IDS.wav,IDS
778,WW25_segment1_177_IDS.wav,IDS
779,WW25_segment1_178_IDS.wav,IDS
780,WW25_segment1_179_ADS.wav,ADS
781,WW25_segment1_17_IDS.wav,IDS
782,WW25_segment1_180_ADS.wav,ADS
783,WW25_segment1_181_ADS.wav,ADS
784,WW25_segment1_182_ADS.wav,ADS
785,WW25_segment1_183_ADS.wav,ADS
786,WW25_segment1_184_ADS.wav,ADS
787,WW25_segment1_185_NonCanonical.wav,NonCanonical
788,WW25_segment1_186_IDS.wav,IDS
789,WW25_segment1_187_IDS.wav,IDS
790,WW25_segment1_188_NonCanonical.wav,NonCanonical
791,WW25_segment1_189_IDS.wav,IDS
792,WW25_segment1_18_IDS.wav,IDS
793,WW25_segment1_190_IDS.wav,IDS
794,WW25_segment1_191_LaughCry.wav,Other
795,WW25_segment1_192_IDS.wav,IDS
796,WW25_segment1_193_IDS.wav,IDS
797,WW25_segment1_194_IDS.wav,IDS
798,WW25_segment1_195_IDS.wav,IDS
799,WW25_segment1_196_IDS.wav,IDS
800,WW25_segment1_197_IDS.wav,IDS
801,WW25_segment1_198_IDS.wav,IDS
802,WW25_segment1_199_IDS.wav,IDS
803,WW25_segment1_19_IDS.wav,IDS
804,WW25_segment1_1_Other.wav,Other
805,WW25_segment1_200_IDS.wav,IDS
806,WW25_segment1_201_IDS.wav,IDS
807,WW25_segment1_202_IDS.wav,IDS
808,WW25_segment1_203_IDS.wav,IDS
809,WW25_segment1_204_IDS.wav,IDS
810,WW25_segment1_205_IDS.wav,IDS
811,WW25_segment1_206_IDS.wav,IDS
812,WW25_segment1_207_NonCanonical.wav,NonCanonical
813,WW25_segment1_208_IDS.wav,IDS
814,WW25_segment1_209_IDS.wav,IDS
815,WW25_segment1_20_IDS.wav,IDS
816,WW25_segment1_210_IDS.wav,IDS
817,WW25_segment1_211_IDS.wav,IDS
818,WW25_segment1_212_IDS.wav,IDS
819,WW25_segment1_213_IDS.wav,IDS
820,WW25_segment1_214_IDS.wav,IDS
821,WW25_segment1_215_Canonical.wav,Canonical
822,WW25_segment1_216_IDS.wav,IDS
823,WW25_segment1_217_IDS.wav,IDS
824,WW25_segment1_218_IDS.wav,IDS
825,WW25_segment1_219_IDS.wav,IDS
826,WW25_segment1_21_IDS.wav,IDS
827,WW25_segment1_220_IDS.wav,IDS
828,WW25_segment1_221_NonCanonical.wav,NonCanonical
829,WW25_segment1_222_IDS.wav,IDS
830,WW25_segment1_223_Canonical.wav,Canonical
831,WW25_segment1_224_IDS.wav,IDS
832,WW25_segment1_225_Canonical.wav,Canonical
833,WW25_segment1_226_IDS.wav,IDS
834,WW25_segment1_227_IDS.wav,IDS
835,WW25_segment1_228_NonCanonical.wav,NonCanonical
836,WW25_segment1_229_NonCanonical.wav,NonCanonical
837,WW25_segment1_22_Canonical.wav,Canonical
838,WW25_segment1_230_IDS.wav,IDS
839,WW25_segment1_231_IDS.wav,IDS
840,WW25_segment1_232_IDS.wav,IDS
841,WW25_segment1_233_NonCanonical.wav,NonCanonical
842,WW25_segment1_234_IDS.wav,IDS
843,WW25_segment1_235_IDS.wav,IDS
844,WW25_segment1_236_ADS.wav,ADS
845,WW25_segment1_237_Other.wav,Other
846,WW25_segment1_238_IDS.wav,IDS
847,WW25_segment1_239_IDS.wav,IDS
848,WW25_segment1_23_IDS.wav,IDS
849,WW25_segment1_240_LaughCry.wav,Other
850,WW25_segment1_241_IDS.wav,IDS
851,WW25_segment1_242_IDS.wav,IDS
852,WW25_segment1_24_IDS.wav,IDS
853,WW25_segment1_25_ADS.wav,ADS
854,WW25_segment1_26_IDS.wav,IDS
855,WW25_segment1_27_IDS.wav,IDS
856,WW25_segment1_28_IDS.wav,IDS
857,WW25_segment1_29_IDS.wav,IDS
858,WW25_segment1_2_IDS.wav,IDS
859,WW25_segment1_30_ADS.wav,ADS
860,WW25_segment1_31_IDS.wav,IDS
861,WW25_segment1_32_IDS.wav,IDS
862,WW25_segment1_33_IDS.wav,IDS
863,WW25_segment1_34_IDS.wav,IDS
864,WW25_segment1_35_IDS.wav,IDS
865,WW25_segment1_36_IDS.wav,IDS
866,WW25_segment1_37_IDS.wav,IDS
867,WW25_segment1_38_IDS.wav,IDS
868,WW25_segment1_39_IDS.wav,IDS
869,WW25_segment1_3_IDS.wav,IDS
870,WW25_segment1_40_IDS.wav,IDS
871,WW25_segment1_41_IDS.wav,IDS
872,WW25_segment1_42_IDS.wav,IDS
873,WW25_segment1_43_IDS.wav,IDS
874,WW25_segment1_44_IDS.wav,IDS
875,WW25_segment1_45_NonCanonical.wav,NonCanonical
876,WW25_segment1_46_IDS.wav,IDS
877,WW25_segment1_47_NonCanonical.wav,NonCanonical
878,WW25_segment1_48_IDS.wav,IDS
879,WW25_segment1_49_IDS.wav,IDS
880,WW25_segment1_4_IDS.wav,IDS
881,WW25_segment1_50_IDS.wav,IDS
882,WW25_segment1_51_IDS.wav,IDS
883,WW25_segment1_52_IDS.wav,IDS
884,WW25_segment1_53_NonCanonical.wav,NonCanonical
885,WW25_segment1_54_IDS.wav,IDS
886,WW25_segment1_55_IDS.wav,IDS
887,WW25_segment1_56_IDS.wav,IDS
888,WW25_segment1_57_IDS.wav,IDS
889,WW25_segment1_58_IDS.wav,IDS
890,WW25_segment1_59_IDS.wav,IDS
891,WW25_segment1_5_IDS.wav,IDS
892,WW25_segment1_60_NonCanonical.wav,NonCanonical
893,WW25_segment1_61_IDS.wav,IDS
894,WW25_segment1_62_IDS.wav,IDS
895,WW25_segment1_63_IDS.wav,IDS
896,WW25_segment1_64_IDS.wav,IDS
897,WW25_segment1_65_IDS.wav,IDS
898,WW25_segment1_66_LaughCry.wav,Other
899,WW25_segment1_67_NonCanonical.wav,NonCanonical
900,WW25_segment1_68_IDS.wav,IDS
901,WW25_segment1_69_NonCanonical.wav,NonCanonical
902,WW25_segment1_6_NonCanonical.wav,NonCanonical
903,WW25_segment1_70_IDS.wav,IDS
904,WW25_segment1_71_NonCanonical.wav,NonCanonical
905,WW25_segment1_72_Other.wav,Other
906,WW25_segment1_73_IDS.wav,IDS
907,WW25_segment1_74_LaughCry.wav,Other
908,WW25_segment1_75_LaughCry.wav,Other
909,WW25_segment1_76_IDS.wav,IDS
910,WW25_segment1_77_IDS.wav,IDS
911,WW25_segment1_78_IDS.wav,IDS
912,WW25_segment1_79_LaughCry.wav,Other
913,WW25_segment1_7_IDS.wav,IDS
914,WW25_segment1_80_NonCanonical.wav,NonCanonical
915,WW25_segment1_81_IDS.wav,IDS
916,WW25_segment1_82_IDS.wav,IDS
917,WW25_segment1_83_IDS.wav,IDS
918,WW25_segment1_84_IDS.wav,IDS
919,WW25_segment1_85_IDS.wav,IDS
920,WW25_segment1_86_IDS.wav,IDS
921,WW25_segment1_87_IDS.wav,IDS
922,WW25_segment1_88_IDS.wav,IDS
923,WW25_segment1_89_IDS.wav,IDS
924,WW25_segment1_8_IDS.wav,IDS
925,WW25_segment1_90_IDS.wav,IDS
926,WW25_segment1_91_IDS.wav,IDS
927,WW25_segment1_92_IDS.wav,IDS
928,WW25_segment1_93_IDS.wav,IDS
929,WW25_segment1_94_IDS.wav,IDS
930,WW25_segment1_95_NonCanonical.wav,NonCanonical
931,WW25_segment1_96_IDS.wav,IDS
932,WW25_segment1_97_Unknown.wav,Unknown
933,WW25_segment1_98_Unknown.wav,Unknown
934,WW25_segment1_99_NonCanonical.wav,NonCanonical
935,WW25_segment1_9_IDS.wav,IDS
936,WW25_segment2_0_ADS.wav,ADS
937,WW25_segment2_100_IDS.wav,IDS
938,WW25_segment2_101_IDS.wav,IDS
939,WW25_segment2_102_IDS.wav,IDS
940,WW25_segment2_103_IDS.wav,IDS
941,WW25_segment2_104_ADS.wav,ADS
942,WW25_segment2_105_IDS.wav,IDS
943,WW25_segment2_106_IDS.wav,IDS
944,WW25_segment2_107_NonCanonical.wav,NonCanonical
945,WW25_segment2_108_IDS.wav,IDS
946,WW25_segment2_109_IDS.wav,IDS
947,WW25_segment2_10_ADS.wav,ADS
948,WW25_segment2_110_IDS.wav,IDS
949,WW25_segment2_111_Canonical.wav,Canonical
950,WW25_segment2_112_IDS.wav,IDS
951,WW25_segment2_113_IDS.wav,IDS
952,WW25_segment2_114_IDS.wav,IDS
953,WW25_segment2_115_NonCanonical.wav,NonCanonical
954,WW25_segment2_116_IDS.wav,IDS
955,WW25_segment2_117_IDS.wav,IDS
956,WW25_segment2_118_IDS.wav,IDS
957,WW25_segment2_119_IDS.wav,IDS
958,WW25_segment2_11_ADS.wav,ADS
959,WW25_segment2_120_IDS.wav,IDS
960,WW25_segment2_121_IDS.wav,IDS
961,WW25_segment2_122_IDS.wav,IDS
962,WW25_segment2_123_IDS.wav,IDS
963,WW25_segment2_124_IDS.wav,IDS
964,WW25_segment2_125_IDS.wav,IDS
965,WW25_segment2_126_IDS.wav,IDS
966,WW25_segment2_127_IDS.wav,IDS
967,WW25_segment2_128_Other.wav,Other
968,WW25_segment2_129_IDS.wav,IDS
969,WW25_segment2_12_ADS.wav,ADS
970,WW25_segment2_130_NonCanonical.wav,NonCanonical
971,WW25_segment2_131_IDS.wav,IDS
972,WW25_segment2_132_IDS.wav,IDS
973,WW25_segment2_133_IDS.wav,IDS
974,WW25_segment2_134_IDS.wav,IDS
975,WW25_segment2_135_Canonical.wav,Canonical
976,WW25_segment2_136_IDS.wav,IDS
977,WW25_segment2_137_IDS.wav,IDS
978,WW25_segment2_138_NonCanonical.wav,NonCanonical
979,WW25_segment2_139_IDS.wav,IDS
980,WW25_segment2_13_ADS.wav,ADS
981,WW25_segment2_140_IDS.wav,IDS
982,WW25_segment2_141_IDS.wav,IDS
983,WW25_segment2_142_IDS.wav,IDS
984,WW25_segment2_143_Other.wav,Other
985,WW25_segment2_144_IDS.wav,IDS
986,WW25_segment2_145_IDS.wav,IDS
987,WW25_segment2_146_IDS.wav,IDS
988,WW25_segment2_147_IDS.wav,IDS
989,WW25_segment2_148_IDS.wav,IDS
990,WW25_segment2_149_IDS.wav,IDS
991,WW25_segment2_14_ADS.wav,ADS
992,WW25_segment2_150_NonCanonical.wav,NonCanonical
993,WW25_segment2_151_IDS.wav,IDS
994,WW25_segment2_152_IDS.wav,IDS
995,WW25_segment2_153_IDS.wav,IDS
996,WW25_segment2_154_IDS.wav,IDS
997,WW25_segment2_155_IDS.wav,IDS
998,WW25_segment2_156_IDS.wav,IDS
999,WW25_segment2_157_IDS.wav,IDS
1000,WW25_segment2_158_IDS.wav,IDS
1001,WW25_segment2_159_IDS.wav,IDS
1002,WW25_segment2_15_ADS.wav,ADS
1003,WW25_segment2_160_IDS.wav,IDS
1004,WW25_segment2_161_IDS.wav,IDS
1005,WW25_segment2_162_IDS.wav,IDS
1006,WW25_segment2_163_ADS.wav,ADS
1007,WW25_segment2_164_IDS.wav,IDS
1008,WW25_segment2_165_IDS.wav,IDS
1009,WW25_segment2_166_IDS.wav,IDS
1010,WW25_segment2_167_IDS.wav,IDS
1011,WW25_segment2_16_ADS.wav,ADS
1012,WW25_segment2_17_Unknown.wav,Unknown
1013,WW25_segment2_18_ADS.wav,ADS
1014,WW25_segment2_19_Unknown.wav,Unknown
1015,WW25_segment2_1_ADS.wav,ADS
1016,WW25_segment2_20_Unknown.wav,Unknown
1017,WW25_segment2_21_IDS.wav,IDS
1018,WW25_segment2_22_IDS.wav,IDS
1019,WW25_segment2_23_IDS.wav,IDS
1020,WW25_segment2_24_IDS.wav,IDS
1021,WW25_segment2_25_IDS.wav,IDS
1022,WW25_segment2_26_ADS.wav,ADS
1023,WW25_segment2_27_ADS.wav,ADS
1024,WW25_segment2_28_ADS.wav,ADS
1025,WW25_segment2_29_ADS.wav,ADS
1026,WW25_segment2_2_ADS.wav,ADS
1027,WW25_segment2_30_IDS.wav,IDS
1028,WW25_segment2_31_IDS.wav,IDS
1029,WW25_segment2_32_Canonical.wav,Canonical
1030,WW25_segment2_33_IDS.wav,IDS
1031,WW25_segment2_34_IDS.wav,IDS
1032,WW25_segment2_35_IDS.wav,IDS
1033,WW25_segment2_36_IDS.wav,IDS
1034,WW25_segment2_37_IDS.wav,IDS
1035,WW25_segment2_38_IDS.wav,IDS
1036,WW25_segment2_39_IDS.wav,IDS
1037,WW25_segment2_3_ADS.wav,ADS
1038,WW25_segment2_40_IDS.wav,IDS
1039,WW25_segment2_41_IDS.wav,IDS
1040,WW25_segment2_42_IDS.wav,IDS
1041,WW25_segment2_43_IDS.wav,IDS
1042,WW25_segment2_44_ADS.wav,ADS
1043,WW25_segment2_45_ADS.wav,ADS
1044,WW25_segment2_46_ADS.wav,ADS
1045,WW25_segment2_47_ADS.wav,ADS
1046,WW25_segment2_48_ADS.wav,ADS
1047,WW25_segment2_49_IDS.wav,IDS
1048,WW25_segment2_4_ADS.wav,ADS
1049,WW25_segment2_50_IDS.wav,IDS
1050,WW25_segment2_51_IDS.wav,IDS
1051,WW25_segment2_52_IDS.wav,IDS
1052,WW25_segment2_53_IDS.wav,IDS
1053,WW25_segment2_54_IDS.wav,IDS
1054,WW25_segment2_55_IDS.wav,IDS
1055,WW25_segment2_56_IDS.wav,IDS
1056,WW25_segment2_57_IDS.wav,IDS
1057,WW25_segment2_58_IDS.wav,IDS
1058,WW25_segment2_59_NonCanonical.wav,NonCanonical
1059,WW25_segment2_5_ADS.wav,ADS
1060,WW25_segment2_60_IDS.wav,IDS
1061,WW25_segment2_61_IDS.wav,IDS
1062,WW25_segment2_62_IDS.wav,IDS
1063,WW25_segment2_63_IDS.wav,IDS
1064,WW25_segment2_64_IDS.wav,IDS
1065,WW25_segment2_65_IDS.wav,IDS
1066,WW25_segment2_66_ADS.wav,ADS
1067,WW25_segment2_67_ADS.wav,ADS
1068,WW25_segment2_68_ADS.wav,ADS
1069,WW25_segment2_69_ADS.wav,ADS
1070,WW25_segment2_6_ADS.wav,ADS
1071,WW25_segment2_70_ADS.wav,ADS
1072,WW25_segment2_71_ADS.wav,ADS
1073,WW25_segment2_72_ADS.wav,ADS
1074,WW25_segment2_73_ADS.wav,ADS
1075,WW25_segment2_74_IDS.wav,IDS
1076,WW25_segment2_75_IDS.wav,IDS
1077,WW25_segment2_76_IDS.wav,IDS
1078,WW25_segment2_77_IDS.wav,IDS
1079,WW25_segment2_78_IDS.wav,IDS
1080,WW25_segment2_79_IDS.wav,IDS
1081,WW25_segment2_7_ADS.wav,ADS
1082,WW25_segment2_80_IDS.wav,IDS
1083,WW25_segment2_81_IDS.wav,IDS
1084,WW25_segment2_82_IDS.wav,IDS
1085,WW25_segment2_83_IDS.wav,IDS
1086,WW25_segment2_84_IDS.wav,IDS
1087,WW25_segment2_85_Canonical.wav,Canonical
1088,WW25_segment2_86_IDS.wav,IDS
1089,WW25_segment2_87_IDS.wav,IDS
1090,WW25_segment2_88_IDS.wav,IDS
1091,WW25_segment2_89_IDS.wav,IDS
1092,WW25_segment2_8_ADS.wav,ADS
1093,WW25_segment2_90_IDS.wav,IDS
1094,WW25_segment2_91_NonCanonical.wav,NonCanonical
1095,WW25_segment2_92_Unknown.wav,Unknown
1096,WW25_segment2_93_IDS.wav,IDS
1097,WW25_segment2_94_IDS.wav,IDS
1098,WW25_segment2_95_IDS.wav,IDS
1099,WW25_segment2_96_IDS.wav,IDS
1100,WW25_segment2_97_IDS.wav,IDS
1101,WW25_segment2_98_IDS.wav,IDS
1102,WW25_segment2_99_IDS.wav,IDS
1103,WW25_segment2_9_ADS.wav,ADS
1104,WW25_segment3_0_IDS.wav,IDS
1105,WW25_segment3_100_IDS.wav,IDS
1106,WW25_segment3_101_Canonical.wav,Canonical
1107,WW25_segment3_102_IDS.wav,IDS
1108,WW25_segment3_103_NonCanonical.wav,NonCanonical
1109,WW25_segment3_104_ADS.wav,ADS
1110,WW25_segment3_105_Canonical.wav,Canonical
1111,WW25_segment3_106_IDS.wav,IDS
1112,WW25_segment3_107_IDS.wav,IDS
1113,WW25_segment3_108_IDS.wav,IDS
1114,WW25_segment3_109_NonCanonical.wav,NonCanonical
1115,WW25_segment3_10_IDS.wav,IDS
1116,WW25_segment3_110_IDS.wav,IDS
1117,WW25_segment3_111_IDS.wav,IDS
1118,WW25_segment3_112_IDS.wav,IDS
1119,WW25_segment3_113_IDS.wav,IDS
1120,WW25_segment3_114_IDS.wav,IDS
1121,WW25_segment3_115_ADS.wav,ADS
